best m,c is 1.610000,14.670000 with error 14.036635 in direction 0
best m,c is 1.610000,14.680000 with error 14.032843 in direction 0
best m,c is 1.610000,14.690000 with error 14.029057 in direction 0
best m,c is 1.610000,14.700000 with error 14.025277 in direction 0
best m,c is 1.610000,14.710000 with error 14.021503 in direction 0
best m,c is 1.610000,14.720000 with error 14.017735 in direction 0
best m,c is 1.610000,14.730000 with error 14.013973 in direction 0
best m,c is 1.610000,14.740000 with error 14.010217 in direction 0
best m,c is 1.610000,14.750000 with error 14.006468 in direction 0
best m,c is 1.610000,14.760000 with error 14.002724 in direction 0
best m,c is 1.610000,14.770000 with error 13.998987 in direction 0
best m,c is 1.610000,14.780000 with error 13.995256 in direction 0
best m,c is 1.610000,14.790000 with error 13.991531 in direction 0
best m,c is 1.610000,14.800000 with error 13.987812 in direction 0
best m,c is 1.610000,14.810000 with error 13.984100 in direction 0
best m,c is 1.610000,14.820000 with error 13.980393 in direction 0
best m,c is 1.610000,14.830000 with error 13.976693 in direction 0
best m,c is 1.610000,14.840000 with error 13.972999 in direction 0
best m,c is 1.610000,14.850000 with error 13.969311 in direction 0
best m,c is 1.610000,14.860000 with error 13.965629 in direction 0
best m,c is 1.610000,14.870000 with error 13.961954 in direction 0
best m,c is 1.610000,14.880000 with error 13.958284 in direction 0
best m,c is 1.610000,14.890000 with error 13.954621 in direction 0
best m,c is 1.610000,14.900000 with error 13.950964 in direction 0
best m,c is 1.610000,14.910000 with error 13.947313 in direction 0
best m,c is 1.610000,14.920000 with error 13.943669 in direction 0
best m,c is 1.610000,14.930000 with error 13.940031 in direction 0
best m,c is 1.610000,14.940000 with error 13.936398 in direction 0
best m,c is 1.610000,14.950000 with error 13.932773 in direction 0
best m,c is 1.610000,14.960000 with error 13.929153 in direction 0
best m,c is 1.610000,14.970000 with error 13.925540 in direction 0
best m,c is 1.610000,14.980000 with error 13.921932 in direction 0
best m,c is 1.610000,14.990000 with error 13.918332 in direction 0
best m,c is 1.610000,15.000000 with error 13.914737 in direction 0
best m,c is 1.610000,15.010000 with error 13.911149 in direction 0
best m,c is 1.610000,15.020000 with error 13.907566 in direction 0
best m,c is 1.610000,15.030000 with error 13.903991 in direction 0
best m,c is 1.610000,15.040000 with error 13.900421 in direction 0
best m,c is 1.610000,15.050000 with error 13.896858 in direction 0
best m,c is 1.610000,15.060000 with error 13.893301 in direction 0
best m,c is 1.610000,15.070000 with error 13.889750 in direction 0
best m,c is 1.610000,15.080000 with error 13.886206 in direction 0
best m,c is 1.610000,15.090000 with error 13.882668 in direction 0
best m,c is 1.610000,15.100000 with error 13.879136 in direction 0
best m,c is 1.610000,15.110000 with error 13.875610 in direction 0
best m,c is 1.610000,15.120000 with error 13.872091 in direction 0
best m,c is 1.610000,15.130000 with error 13.868578 in direction 0
best m,c is 1.610000,15.140000 with error 13.865072 in direction 0
best m,c is 1.610000,15.150000 with error 13.861571 in direction 0
best m,c is 1.610000,15.160000 with error 13.858078 in direction 0
best m,c is 1.610000,15.170000 with error 13.854590 in direction 0
best m,c is 1.610000,15.180000 with error 13.851109 in direction 0
best m,c is 1.610000,15.190000 with error 13.847634 in direction 0
best m,c is 1.610000,15.200000 with error 13.844165 in direction 0
best m,c is 1.610000,15.210000 with error 13.840703 in direction 0
best m,c is 1.610000,15.220000 with error 13.837247 in direction 0
best m,c is 1.610000,15.230000 with error 13.833798 in direction 0
best m,c is 1.610000,15.240000 with error 13.830355 in direction 0
best m,c is 1.610000,15.250000 with error 13.826918 in direction 0
best m,c is 1.600000,15.260000 with error 13.823436 in direction 7
best m,c is 1.600000,15.270000 with error 13.819650 in direction 0
best m,c is 1.600000,15.280000 with error 13.815871 in direction 0
best m,c is 1.600000,15.290000 with error 13.812098 in direction 0
best m,c is 1.600000,15.300000 with error 13.808332 in direction 0
best m,c is 1.600000,15.310000 with error 13.804571 in direction 0
best m,c is 1.600000,15.320000 with error 13.800817 in direction 0
best m,c is 1.600000,15.330000 with error 13.797069 in direction 0
best m,c is 1.600000,15.340000 with error 13.793327 in direction 0
best m,c is 1.600000,15.350000 with error 13.789591 in direction 0
best m,c is 1.600000,15.360000 with error 13.785862 in direction 0
best m,c is 1.600000,15.370000 with error 13.782139 in direction 0
best m,c is 1.600000,15.380000 with error 13.778422 in direction 0
best m,c is 1.600000,15.390000 with error 13.774711 in direction 0
best m,c is 1.600000,15.400000 with error 13.771007 in direction 0
best m,c is 1.600000,15.410000 with error 13.767309 in direction 0
best m,c is 1.600000,15.420000 with error 13.763617 in direction 0
best m,c is 1.600000,15.430000 with error 13.759931 in direction 0
best m,c is 1.600000,15.440000 with error 13.756252 in direction 0
best m,c is 1.600000,15.450000 with error 13.752579 in direction 0
best m,c is 1.600000,15.460000 with error 13.748912 in direction 0
best m,c is 1.600000,15.470000 with error 13.745252 in direction 0
best m,c is 1.600000,15.480000 with error 13.741598 in direction 0
best m,c is 1.600000,15.490000 with error 13.737950 in direction 0
best m,c is 1.600000,15.500000 with error 13.734309 in direction 0
best m,c is 1.600000,15.510000 with error 13.730674 in direction 0
best m,c is 1.600000,15.520000 with error 13.727045 in direction 0
best m,c is 1.600000,15.530000 with error 13.723422 in direction 0
best m,c is 1.600000,15.540000 with error 13.719806 in direction 0
best m,c is 1.600000,15.550000 with error 13.716196 in direction 0
best m,c is 1.600000,15.560000 with error 13.712593 in direction 0
best m,c is 1.600000,15.570000 with error 13.708996 in direction 0
best m,c is 1.600000,15.580000 with error 13.705405 in direction 0
best m,c is 1.600000,15.590000 with error 13.701820 in direction 0
best m,c is 1.600000,15.600000 with error 13.698242 in direction 0
best m,c is 1.600000,15.610000 with error 13.694671 in direction 0
best m,c is 1.600000,15.620000 with error 13.691105 in direction 0
best m,c is 1.600000,15.630000 with error 13.687546 in direction 0
best m,c is 1.600000,15.640000 with error 13.683994 in direction 0
best m,c is 1.600000,15.650000 with error 13.680448 in direction 0
best m,c is 1.600000,15.660000 with error 13.676908 in direction 0
best m,c is 1.600000,15.670000 with error 13.673374 in direction 0
best m,c is 1.600000,15.680000 with error 13.669847 in direction 0
best m,c is 1.600000,15.690000 with error 13.666327 in direction 0
best m,c is 1.600000,15.700000 with error 13.662813 in direction 0
best m,c is 1.600000,15.710000 with error 13.659305 in direction 0
best m,c is 1.600000,15.720000 with error 13.655804 in direction 0
best m,c is 1.600000,15.730000 with error 13.652309 in direction 0
best m,c is 1.600000,15.740000 with error 13.648820 in direction 0
best m,c is 1.600000,15.750000 with error 13.645338 in direction 0
best m,c is 1.600000,15.760000 with error 13.641863 in direction 0
best m,c is 1.600000,15.770000 with error 13.638393 in direction 0
best m,c is 1.600000,15.780000 with error 13.634931 in direction 0
best m,c is 1.600000,15.790000 with error 13.631475 in direction 0
best m,c is 1.600000,15.800000 with error 13.628025 in direction 0
best m,c is 1.600000,15.810000 with error 13.624581 in direction 0
best m,c is 1.600000,15.820000 with error 13.621145 in direction 0
best m,c is 1.600000,15.830000 with error 13.617714 in direction 0
best m,c is 1.600000,15.840000 with error 13.614290 in direction 0
best m,c is 1.600000,15.850000 with error 13.610873 in direction 0
best m,c is 1.600000,15.860000 with error 13.607462 in direction 0
best m,c is 1.600000,15.870000 with error 13.604058 in direction 0
best m,c is 1.600000,15.880000 with error 13.600660 in direction 0
best m,c is 1.600000,15.890000 with error 13.597268 in direction 0
best m,c is 1.600000,15.900000 with error 13.593883 in direction 0
best m,c is 1.600000,15.910000 with error 13.590505 in direction 0
best m,c is 1.600000,15.920000 with error 13.587133 in direction 0
best m,c is 1.590000,15.930000 with error 13.583542 in direction 7
best m,c is 1.590000,15.940000 with error 13.579815 in direction 0
best m,c is 1.590000,15.950000 with error 13.576095 in direction 0
best m,c is 1.590000,15.960000 with error 13.572381 in direction 0
best m,c is 1.590000,15.970000 with error 13.568673 in direction 0
best m,c is 1.590000,15.980000 with error 13.564972 in direction 0
best m,c is 1.590000,15.990000 with error 13.561277 in direction 0
best m,c is 1.590000,16.000000 with error 13.557588 in direction 0
best m,c is 1.590000,16.010000 with error 13.553906 in direction 0
best m,c is 1.590000,16.020000 with error 13.550231 in direction 0
best m,c is 1.590000,16.030000 with error 13.546561 in direction 0
best m,c is 1.590000,16.040000 with error 13.542898 in direction 0
best m,c is 1.590000,16.050000 with error 13.539241 in direction 0
best m,c is 1.590000,16.060000 with error 13.535591 in direction 0
best m,c is 1.590000,16.070000 with error 13.531947 in direction 0
best m,c is 1.590000,16.080000 with error 13.528310 in direction 0
best m,c is 1.590000,16.090000 with error 13.524679 in direction 0
best m,c is 1.590000,16.100000 with error 13.521054 in direction 0
best m,c is 1.590000,16.110000 with error 13.517436 in direction 0
best m,c is 1.590000,16.120000 with error 13.513825 in direction 0
best m,c is 1.590000,16.130000 with error 13.510219 in direction 0
best m,c is 1.590000,16.140000 with error 13.506621 in direction 0
best m,c is 1.590000,16.150000 with error 13.503028 in direction 0
best m,c is 1.590000,16.160000 with error 13.499442 in direction 0
best m,c is 1.590000,16.170000 with error 13.495863 in direction 0
best m,c is 1.590000,16.180000 with error 13.492290 in direction 0
best m,c is 1.590000,16.190000 with error 13.488723 in direction 0
best m,c is 1.590000,16.200000 with error 13.485163 in direction 0
best m,c is 1.590000,16.210000 with error 13.481610 in direction 0
best m,c is 1.590000,16.220000 with error 13.478062 in direction 0
best m,c is 1.590000,16.230000 with error 13.474522 in direction 0
best m,c is 1.590000,16.240000 with error 13.470988 in direction 0
best m,c is 1.590000,16.250000 with error 13.467460 in direction 0
best m,c is 1.590000,16.260000 with error 13.463939 in direction 0
best m,c is 1.590000,16.270000 with error 13.460424 in direction 0
best m,c is 1.590000,16.280000 with error 13.456916 in direction 0
best m,c is 1.590000,16.290000 with error 13.453415 in direction 0
best m,c is 1.590000,16.300000 with error 13.449919 in direction 0
best m,c is 1.590000,16.310000 with error 13.446431 in direction 0
best m,c is 1.590000,16.320000 with error 13.442949 in direction 0
best m,c is 1.590000,16.330000 with error 13.439473 in direction 0
best m,c is 1.590000,16.340000 with error 13.436005 in direction 0
best m,c is 1.590000,16.350000 with error 13.432542 in direction 0
best m,c is 1.590000,16.360000 with error 13.429086 in direction 0
best m,c is 1.590000,16.370000 with error 13.425637 in direction 0
best m,c is 1.590000,16.380000 with error 13.422194 in direction 0
best m,c is 1.590000,16.390000 with error 13.418758 in direction 0
best m,c is 1.590000,16.400000 with error 13.415329 in direction 0
best m,c is 1.590000,16.410000 with error 13.411906 in direction 0
best m,c is 1.590000,16.420000 with error 13.408489 in direction 0
best m,c is 1.590000,16.430000 with error 13.405080 in direction 0
best m,c is 1.590000,16.440000 with error 13.401676 in direction 0
best m,c is 1.590000,16.450000 with error 13.398280 in direction 0
best m,c is 1.590000,16.460000 with error 13.394890 in direction 0
best m,c is 1.590000,16.470000 with error 13.391506 in direction 0
best m,c is 1.590000,16.480000 with error 13.388129 in direction 0
best m,c is 1.590000,16.490000 with error 13.384759 in direction 0
best m,c is 1.590000,16.500000 with error 13.381396 in direction 0
best m,c is 1.590000,16.510000 with error 13.378039 in direction 0
best m,c is 1.590000,16.520000 with error 13.374689 in direction 0
best m,c is 1.590000,16.530000 with error 13.371345 in direction 0
best m,c is 1.590000,16.540000 with error 13.368008 in direction 0
best m,c is 1.590000,16.550000 with error 13.364678 in direction 0
best m,c is 1.590000,16.560000 with error 13.361354 in direction 0
best m,c is 1.590000,16.570000 with error 13.358037 in direction 0
best m,c is 1.590000,16.580000 with error 13.354727 in direction 0
best m,c is 1.580000,16.590000 with error 13.351391 in direction 7
best m,c is 1.580000,16.600000 with error 13.347720 in direction 0
best m,c is 1.580000,16.610000 with error 13.344055 in direction 0
best m,c is 1.580000,16.620000 with error 13.340397 in direction 0
best m,c is 1.580000,16.630000 with error 13.336745 in direction 0
best m,c is 1.580000,16.640000 with error 13.333100 in direction 0
best m,c is 1.580000,16.650000 with error 13.329461 in direction 0
best m,c is 1.580000,16.660000 with error 13.325829 in direction 0
best m,c is 1.580000,16.670000 with error 13.322203 in direction 0
best m,c is 1.580000,16.680000 with error 13.318584 in direction 0
best m,c is 1.580000,16.690000 with error 13.314971 in direction 0
best m,c is 1.580000,16.700000 with error 13.311365 in direction 0
best m,c is 1.580000,16.710000 with error 13.307765 in direction 0
best m,c is 1.580000,16.720000 with error 13.304172 in direction 0
best m,c is 1.580000,16.730000 with error 13.300586 in direction 0
best m,c is 1.580000,16.740000 with error 13.297006 in direction 0
best m,c is 1.580000,16.750000 with error 13.293432 in direction 0
best m,c is 1.580000,16.760000 with error 13.289865 in direction 0
best m,c is 1.580000,16.770000 with error 13.286305 in direction 0
best m,c is 1.580000,16.780000 with error 13.282751 in direction 0
best m,c is 1.580000,16.790000 with error 13.279204 in direction 0
best m,c is 1.580000,16.800000 with error 13.275664 in direction 0
best m,c is 1.580000,16.810000 with error 13.272130 in direction 0
best m,c is 1.580000,16.820000 with error 13.268602 in direction 0
best m,c is 1.580000,16.830000 with error 13.265082 in direction 0
best m,c is 1.580000,16.840000 with error 13.261567 in direction 0
best m,c is 1.580000,16.850000 with error 13.258060 in direction 0
best m,c is 1.580000,16.860000 with error 13.254559 in direction 0
best m,c is 1.580000,16.870000 with error 13.251065 in direction 0
best m,c is 1.580000,16.880000 with error 13.247577 in direction 0
best m,c is 1.580000,16.890000 with error 13.244096 in direction 0
best m,c is 1.580000,16.900000 with error 13.240622 in direction 0
best m,c is 1.580000,16.910000 with error 13.237154 in direction 0
best m,c is 1.580000,16.920000 with error 13.233693 in direction 0
best m,c is 1.580000,16.930000 with error 13.230238 in direction 0
best m,c is 1.580000,16.940000 with error 13.226790 in direction 0
best m,c is 1.580000,16.950000 with error 13.223349 in direction 0
best m,c is 1.580000,16.960000 with error 13.219915 in direction 0
best m,c is 1.580000,16.970000 with error 13.216487 in direction 0
best m,c is 1.580000,16.980000 with error 13.213066 in direction 0
best m,c is 1.580000,16.990000 with error 13.209651 in direction 0
best m,c is 1.580000,17.000000 with error 13.206244 in direction 0
best m,c is 1.580000,17.010000 with error 13.202843 in direction 0
best m,c is 1.580000,17.020000 with error 13.199448 in direction 0
best m,c is 1.580000,17.030000 with error 13.196061 in direction 0
best m,c is 1.580000,17.040000 with error 13.192680 in direction 0
best m,c is 1.580000,17.050000 with error 13.189305 in direction 0
best m,c is 1.580000,17.060000 with error 13.185938 in direction 0
best m,c is 1.580000,17.070000 with error 13.182577 in direction 0
best m,c is 1.580000,17.080000 with error 13.179223 in direction 0
best m,c is 1.580000,17.090000 with error 13.175876 in direction 0
best m,c is 1.580000,17.100000 with error 13.172535 in direction 0
best m,c is 1.580000,17.110000 with error 13.169201 in direction 0
best m,c is 1.580000,17.120000 with error 13.165874 in direction 0
best m,c is 1.580000,17.130000 with error 13.162554 in direction 0
best m,c is 1.580000,17.140000 with error 13.159240 in direction 0
best m,c is 1.580000,17.150000 with error 13.155934 in direction 0
best m,c is 1.580000,17.160000 with error 13.152634 in direction 0
best m,c is 1.580000,17.170000 with error 13.149340 in direction 0
best m,c is 1.580000,17.180000 with error 13.146054 in direction 0
best m,c is 1.580000,17.190000 with error 13.142774 in direction 0
best m,c is 1.580000,17.200000 with error 13.139501 in direction 0
best m,c is 1.580000,17.210000 with error 13.136235 in direction 0
best m,c is 1.580000,17.220000 with error 13.132976 in direction 0
best m,c is 1.580000,17.230000 with error 13.129723 in direction 0
best m,c is 1.580000,17.240000 with error 13.126478 in direction 0
best m,c is 1.580000,17.250000 with error 13.123239 in direction 0
best m,c is 1.570000,17.260000 with error 13.119795 in direction 7
best m,c is 1.570000,17.270000 with error 13.116189 in direction 0
best m,c is 1.570000,17.280000 with error 13.112590 in direction 0
best m,c is 1.570000,17.290000 with error 13.108997 in direction 0
best m,c is 1.570000,17.300000 with error 13.105411 in direction 0
best m,c is 1.570000,17.310000 with error 13.101832 in direction 0
best m,c is 1.570000,17.320000 with error 13.098259 in direction 0
best m,c is 1.570000,17.330000 with error 13.094693 in direction 0
best m,c is 1.570000,17.340000 with error 13.091133 in direction 0
best m,c is 1.570000,17.350000 with error 13.087580 in direction 0
best m,c is 1.570000,17.360000 with error 13.084034 in direction 0
best m,c is 1.570000,17.370000 with error 13.080495 in direction 0
best m,c is 1.570000,17.380000 with error 13.076962 in direction 0
best m,c is 1.570000,17.390000 with error 13.073436 in direction 0
best m,c is 1.570000,17.400000 with error 13.069916 in direction 0
best m,c is 1.570000,17.410000 with error 13.066404 in direction 0
best m,c is 1.570000,17.420000 with error 13.062898 in direction 0
best m,c is 1.570000,17.430000 with error 13.059398 in direction 0
best m,c is 1.570000,17.440000 with error 13.055906 in direction 0
best m,c is 1.570000,17.450000 with error 13.052420 in direction 0
best m,c is 1.570000,17.460000 with error 13.048941 in direction 0
best m,c is 1.570000,17.470000 with error 13.045469 in direction 0
best m,c is 1.570000,17.480000 with error 13.042003 in direction 0
best m,c is 1.570000,17.490000 with error 13.038544 in direction 0
best m,c is 1.570000,17.500000 with error 13.035092 in direction 0
best m,c is 1.570000,17.510000 with error 13.031647 in direction 0
best m,c is 1.570000,17.520000 with error 13.028208 in direction 0
best m,c is 1.570000,17.530000 with error 13.024776 in direction 0
best m,c is 1.570000,17.540000 with error 13.021351 in direction 0
best m,c is 1.570000,17.550000 with error 13.017933 in direction 0
best m,c is 1.570000,17.560000 with error 13.014522 in direction 0
best m,c is 1.570000,17.570000 with error 13.011117 in direction 0
best m,c is 1.570000,17.580000 with error 13.007719 in direction 0
best m,c is 1.570000,17.590000 with error 13.004328 in direction 0
best m,c is 1.570000,17.600000 with error 13.000944 in direction 0
best m,c is 1.570000,17.610000 with error 12.997566 in direction 0
best m,c is 1.570000,17.620000 with error 12.994196 in direction 0
best m,c is 1.570000,17.630000 with error 12.990832 in direction 0
best m,c is 1.570000,17.640000 with error 12.987475 in direction 0
best m,c is 1.570000,17.650000 with error 12.984125 in direction 0
best m,c is 1.570000,17.660000 with error 12.980782 in direction 0
best m,c is 1.570000,17.670000 with error 12.977445 in direction 0
best m,c is 1.570000,17.680000 with error 12.974115 in direction 0
best m,c is 1.570000,17.690000 with error 12.970793 in direction 0
best m,c is 1.570000,17.700000 with error 12.967477 in direction 0
best m,c is 1.570000,17.710000 with error 12.964168 in direction 0
best m,c is 1.570000,17.720000 with error 12.960866 in direction 0
best m,c is 1.570000,17.730000 with error 12.957570 in direction 0
best m,c is 1.570000,17.740000 with error 12.954282 in direction 0
best m,c is 1.570000,17.750000 with error 12.951000 in direction 0
best m,c is 1.570000,17.760000 with error 12.947726 in direction 0
best m,c is 1.570000,17.770000 with error 12.944458 in direction 0
best m,c is 1.570000,17.780000 with error 12.941197 in direction 0
best m,c is 1.570000,17.790000 with error 12.937943 in direction 0
best m,c is 1.570000,17.800000 with error 12.934696 in direction 0
best m,c is 1.570000,17.810000 with error 12.931456 in direction 0
best m,c is 1.570000,17.820000 with error 12.928223 in direction 0
best m,c is 1.570000,17.830000 with error 12.924997 in direction 0
best m,c is 1.570000,17.840000 with error 12.921777 in direction 0
best m,c is 1.570000,17.850000 with error 12.918565 in direction 0
best m,c is 1.570000,17.860000 with error 12.915360 in direction 0
best m,c is 1.570000,17.870000 with error 12.912161 in direction 0
best m,c is 1.570000,17.880000 with error 12.908970 in direction 0
best m,c is 1.570000,17.890000 with error 12.905785 in direction 0
best m,c is 1.570000,17.900000 with error 12.902608 in direction 0
best m,c is 1.570000,17.910000 with error 12.899437 in direction 0
best m,c is 1.560000,17.920000 with error 12.896263 in direction 7
best m,c is 1.560000,17.930000 with error 12.892719 in direction 0
best m,c is 1.560000,17.940000 with error 12.889182 in direction 0
best m,c is 1.560000,17.950000 with error 12.885651 in direction 0
best m,c is 1.560000,17.960000 with error 12.882128 in direction 0
best m,c is 1.560000,17.970000 with error 12.878611 in direction 0
best m,c is 1.560000,17.980000 with error 12.875101 in direction 0
best m,c is 1.560000,17.990000 with error 12.871597 in direction 0
best m,c is 1.560000,18.000000 with error 12.868101 in direction 0
best m,c is 1.560000,18.010000 with error 12.864611 in direction 0
best m,c is 1.560000,18.020000 with error 12.861128 in direction 0
best m,c is 1.560000,18.030000 with error 12.857652 in direction 0
best m,c is 1.560000,18.040000 with error 12.854183 in direction 0
best m,c is 1.560000,18.050000 with error 12.850721 in direction 0
best m,c is 1.560000,18.060000 with error 12.847265 in direction 0
best m,c is 1.560000,18.070000 with error 12.843817 in direction 0
best m,c is 1.560000,18.080000 with error 12.840375 in direction 0
best m,c is 1.560000,18.090000 with error 12.836940 in direction 0
best m,c is 1.560000,18.100000 with error 12.833512 in direction 0
best m,c is 1.560000,18.110000 with error 12.830091 in direction 0
best m,c is 1.560000,18.120000 with error 12.826677 in direction 0
best m,c is 1.560000,18.130000 with error 12.823270 in direction 0
best m,c is 1.560000,18.140000 with error 12.819869 in direction 0
best m,c is 1.560000,18.150000 with error 12.816476 in direction 0
best m,c is 1.560000,18.160000 with error 12.813089 in direction 0
best m,c is 1.560000,18.170000 with error 12.809709 in direction 0
best m,c is 1.560000,18.180000 with error 12.806336 in direction 0
best m,c is 1.560000,18.190000 with error 12.802970 in direction 0
best m,c is 1.560000,18.200000 with error 12.799611 in direction 0
best m,c is 1.560000,18.210000 with error 12.796259 in direction 0
best m,c is 1.560000,18.220000 with error 12.792914 in direction 0
best m,c is 1.560000,18.230000 with error 12.789576 in direction 0
best m,c is 1.560000,18.240000 with error 12.786245 in direction 0
best m,c is 1.560000,18.250000 with error 12.782921 in direction 0
best m,c is 1.560000,18.260000 with error 12.779603 in direction 0
best m,c is 1.560000,18.270000 with error 12.776293 in direction 0
best m,c is 1.560000,18.280000 with error 12.772990 in direction 0
best m,c is 1.560000,18.290000 with error 12.769693 in direction 0
best m,c is 1.560000,18.300000 with error 12.766404 in direction 0
best m,c is 1.560000,18.310000 with error 12.763121 in direction 0
best m,c is 1.560000,18.320000 with error 12.759846 in direction 0
best m,c is 1.560000,18.330000 with error 12.756578 in direction 0
best m,c is 1.560000,18.340000 with error 12.753316 in direction 0
best m,c is 1.560000,18.350000 with error 12.750062 in direction 0
best m,c is 1.560000,18.360000 with error 12.746814 in direction 0
best m,c is 1.560000,18.370000 with error 12.743574 in direction 0
best m,c is 1.560000,18.380000 with error 12.740341 in direction 0
best m,c is 1.560000,18.390000 with error 12.737114 in direction 0
best m,c is 1.560000,18.400000 with error 12.733895 in direction 0
best m,c is 1.560000,18.410000 with error 12.730683 in direction 0
best m,c is 1.560000,18.420000 with error 12.727478 in direction 0
best m,c is 1.560000,18.430000 with error 12.724279 in direction 0
best m,c is 1.560000,18.440000 with error 12.721088 in direction 0
best m,c is 1.560000,18.450000 with error 12.717904 in direction 0
best m,c is 1.560000,18.460000 with error 12.714727 in direction 0
best m,c is 1.560000,18.470000 with error 12.711558 in direction 0
best m,c is 1.560000,18.480000 with error 12.708395 in direction 0
best m,c is 1.560000,18.490000 with error 12.705239 in direction 0
best m,c is 1.560000,18.500000 with error 12.702090 in direction 0
best m,c is 1.560000,18.510000 with error 12.698949 in direction 0
best m,c is 1.560000,18.520000 with error 12.695814 in direction 0
best m,c is 1.560000,18.530000 with error 12.692687 in direction 0
best m,c is 1.560000,18.540000 with error 12.689567 in direction 0
best m,c is 1.560000,18.550000 with error 12.686454 in direction 0
best m,c is 1.560000,18.560000 with error 12.683348 in direction 0
best m,c is 1.560000,18.570000 with error 12.680249 in direction 0
best m,c is 1.560000,18.580000 with error 12.677157 in direction 0
best m,c is 1.550000,18.590000 with error 12.673877 in direction 7
best m,c is 1.550000,18.600000 with error 12.670405 in direction 0
best m,c is 1.550000,18.610000 with error 12.666941 in direction 0
best m,c is 1.550000,18.620000 with error 12.663483 in direction 0
best m,c is 1.550000,18.630000 with error 12.660032 in direction 0
best m,c is 1.550000,18.640000 with error 12.656588 in direction 0
best m,c is 1.550000,18.650000 with error 12.653151 in direction 0
best m,c is 1.550000,18.660000 with error 12.649721 in direction 0
best m,c is 1.550000,18.670000 with error 12.646298 in direction 0
best m,c is 1.550000,18.680000 with error 12.642882 in direction 0
best m,c is 1.550000,18.690000 with error 12.639473 in direction 0
best m,c is 1.550000,18.700000 with error 12.636071 in direction 0
best m,c is 1.550000,18.710000 with error 12.632676 in direction 0
best m,c is 1.550000,18.720000 with error 12.629288 in direction 0
best m,c is 1.550000,18.730000 with error 12.625907 in direction 0
best m,c is 1.550000,18.740000 with error 12.622533 in direction 0
best m,c is 1.550000,18.750000 with error 12.619166 in direction 0
best m,c is 1.550000,18.760000 with error 12.615806 in direction 0
best m,c is 1.550000,18.770000 with error 12.612453 in direction 0
best m,c is 1.550000,18.780000 with error 12.609107 in direction 0
best m,c is 1.550000,18.790000 with error 12.605768 in direction 0
best m,c is 1.550000,18.800000 with error 12.602437 in direction 0
best m,c is 1.550000,18.810000 with error 12.599112 in direction 0
best m,c is 1.550000,18.820000 with error 12.595794 in direction 0
best m,c is 1.550000,18.830000 with error 12.592484 in direction 0
best m,c is 1.550000,18.840000 with error 12.589180 in direction 0
best m,c is 1.550000,18.850000 with error 12.585884 in direction 0
best m,c is 1.550000,18.860000 with error 12.582594 in direction 0
best m,c is 1.550000,18.870000 with error 12.579312 in direction 0
best m,c is 1.550000,18.880000 with error 12.576037 in direction 0
best m,c is 1.550000,18.890000 with error 12.572769 in direction 0
best m,c is 1.550000,18.900000 with error 12.569508 in direction 0
best m,c is 1.550000,18.910000 with error 12.566254 in direction 0
best m,c is 1.550000,18.920000 with error 12.563007 in direction 0
best m,c is 1.550000,18.930000 with error 12.559767 in direction 0
best m,c is 1.550000,18.940000 with error 12.556535 in direction 0
best m,c is 1.550000,18.950000 with error 12.553310 in direction 0
best m,c is 1.550000,18.960000 with error 12.550091 in direction 0
best m,c is 1.550000,18.970000 with error 12.546880 in direction 0
best m,c is 1.550000,18.980000 with error 12.543676 in direction 0
best m,c is 1.550000,18.990000 with error 12.540480 in direction 0
best m,c is 1.550000,19.000000 with error 12.537290 in direction 0
best m,c is 1.550000,19.010000 with error 12.534108 in direction 0
best m,c is 1.550000,19.020000 with error 12.530932 in direction 0
best m,c is 1.550000,19.030000 with error 12.527764 in direction 0
best m,c is 1.550000,19.040000 with error 12.524603 in direction 0
best m,c is 1.550000,19.050000 with error 12.521450 in direction 0
best m,c is 1.550000,19.060000 with error 12.518303 in direction 0
best m,c is 1.550000,19.070000 with error 12.515164 in direction 0
best m,c is 1.550000,19.080000 with error 12.512032 in direction 0
best m,c is 1.550000,19.090000 with error 12.508907 in direction 0
best m,c is 1.550000,19.100000 with error 12.505789 in direction 0
best m,c is 1.550000,19.110000 with error 12.502679 in direction 0
best m,c is 1.550000,19.120000 with error 12.499575 in direction 0
best m,c is 1.550000,19.130000 with error 12.496479 in direction 0
best m,c is 1.550000,19.140000 with error 12.493391 in direction 0
best m,c is 1.550000,19.150000 with error 12.490309 in direction 0
best m,c is 1.550000,19.160000 with error 12.487235 in direction 0
best m,c is 1.550000,19.170000 with error 12.484168 in direction 0
best m,c is 1.550000,19.180000 with error 12.481108 in direction 0
best m,c is 1.550000,19.190000 with error 12.478055 in direction 0
best m,c is 1.550000,19.200000 with error 12.475010 in direction 0
best m,c is 1.550000,19.210000 with error 12.471972 in direction 0
best m,c is 1.550000,19.220000 with error 12.468941 in direction 0
best m,c is 1.550000,19.230000 with error 12.465918 in direction 0
best m,c is 1.550000,19.240000 with error 12.462902 in direction 0
best m,c is 1.550000,19.250000 with error 12.459893 in direction 0
best m,c is 1.540000,19.260000 with error 12.456504 in direction 7
best m,c is 1.540000,19.270000 with error 12.453109 in direction 0
best m,c is 1.540000,19.280000 with error 12.449720 in direction 0
best m,c is 1.540000,19.290000 with error 12.446339 in direction 0
best m,c is 1.540000,19.300000 with error 12.442965 in direction 0
best m,c is 1.540000,19.310000 with error 12.439598 in direction 0
best m,c is 1.540000,19.320000 with error 12.436238 in direction 0
